position,token,surprisal_bits,category
711, ,0.3027900755405426,boilerplate
712,1,1.770146369934082,numeric
713,0,1.260589599609375,numeric
714, days,0.009939130395650864,numeric
715, after,6.681060314178467,boilerplate
716, which,0.15167993307113647,boilerplate
717, she,0.02816322259604931,boilerplate
718, was,0.0362791046500206,boilerplate
719, ext,5.0926618576049805,boilerplate
720,ub,1.2038780141665484e-06,boilerplate
721,ated,1.5134394743654411e-05,clinical_entity
722, un,14.025041580200195,boilerplate
723,event,0.00029371646814979613,boilerplate
724,fully,4.299559805076569e-06,boilerplate
725,.,0.8757082223892212,boilerplate
726, A,4.759069919586182,boilerplate
727, decision,12.321142196655273,boilerplate
728, was,0.2231646180152893,boilerplate
729, made,0.10942642390727997,boilerplate
730, not,2.4063775539398193,boilerplate
731, to,0.00021152314729988575,boilerplate
732, recomm,8.225586891174316,boilerplate
733,ence,5.486141890287399e-05,boilerplate
734, ant,1.806249976158142,boilerplate
735,ico,1.5478429986615083e-06,boilerplate
736,ag,6.01938018007786e-06,boilerplate
737,ulation,0.08752288669347763,clinical_entity
738, with,5.939916610717773,boilerplate
739, war,0.05410496145486832,boilerplate
740,far,5.159478746463719e-07,boilerplate
741,in,-0.0,boilerplate
742, due,1.8638356924057007,boilerplate
743, to,0.0006900013540871441,boilerplate
744, the,0.5316511988639832,boilerplate
745, past,14.22352123260498,boilerplate
746, history,0.28951364755630493,boilerplate
747, of,0.01599329337477684,boilerplate
748, recurrent,5.096763610839844,clinical_entity
749, inj,19.865381240844727,boilerplate
750,urious,3.0712461471557617,clinical_entity
751, falls,0.0029942044056952,clinical_entity
752, and,1.6817103624343872,boilerplate
753, the,0.8901887536048889,boilerplate
754, high,4.674765586853027,boilerplate
755, risk,0.13215406239032745,clinical_entity
756, of,0.05779428407549858,boilerplate
757, complications,5.656611919403076,boilerplate
758, from,1.8659189939498901,boilerplate
759, future,6.531866550445557,boilerplate
760, ha,1.2737106084823608,boilerplate
761,em,0.020463380962610245,boilerplate
762,orrh,0.00012536990107037127,clinical_entity
763,agic,3.5078158378601074,clinical_entity
764, events,0.09750895947217941,boilerplate
765,.,0.910446286201477,boilerplate
766, The,2.3918426036834717,boilerplate
767, patient,0.024809107184410095,boilerplate
768, was,0.2693290412425995,boilerplate
769, commenced,7.627564430236816,boilerplate
770, instead,11.7239351272583,boilerplate
771, on,0.005246067885309458,boilerplate
772, aspir,2.405043125152588,clinical_entity
773,in,4.127577540202765e-06,boilerplate
774, and,2.737839698791504,boilerplate
775, was,3.2715413570404053,boilerplate
776, discharged,0.8031056523323059,boilerplate
777, two,7.522909641265869,boilerplate
778, weeks,0.06916717439889908,boilerplate
779, later,1.4684553146362305,clinical_entity
780, to,7.371785640716553,boilerplate
781, her,1.6761165857315063,boilerplate
782, own,5.182215690612793,boilerplate
783, home,0.007430603727698326,boilerplate
784,".

",0.6689842939376831,boilerplate
785,Discussion,0.0765664130449295,boilerplate
786,"

",0.028587840497493744,boilerplate
787,Ha,6.99600076675415,boilerplate
788,em,0.2906903624534607,boilerplate
789,orrh,0.001318504218943417,clinical_entity
790,agic,5.272890090942383,clinical_entity
791, complications,0.16192439198493958,boilerplate
792, from,3.556814670562744,boilerplate
793, war,3.6437788009643555,boilerplate
794,far,-0.0,boilerplate
795,in,-0.0,boilerplate
796, treatment,7.224863052368164,boilerplate
797, account,8.807040214538574,boilerplate
798, for,0.0005550532368943095,boilerplate
799, ,2.7804949283599854,boilerplate
800,1,1.9794325828552246,numeric
801,0,1.9300830364227295,numeric
802,.,7.221743583679199,boilerplate
803,5,1.9769049882888794,numeric
804,%,0.1376425325870514,numeric
805, of,0.02469600737094879,boilerplate
806, all,0.1360977739095688,boilerplate
807, adverse,4.335594654083252,boilerplate
808, drug,1.8105400800704956,boilerplate
809, reactions,0.8400708436965942,boilerplate
810, resulting,11.48648738861084,boilerplate
811, in,0.2332884818315506,boilerplate
812, hospital,0.3610113859176636,boilerplate
813, admissions,3.9532933235168457,boilerplate
814,.,0.29419177770614624,boilerplate
815, Ble,3.0465078353881836,boilerplate
816,eding,0.0010280899005010724,boilerplate
817, is,2.097705602645874,boilerplate
818, more,4.517991542816162,boilerplate
819, likely,1.1460613012313843,boilerplate
820, to,0.7654720544815063,boilerplate
821, occur,0.04743947833776474,boilerplate
822, with,4.4130401611328125,boilerplate
823, an,1.8135448694229126,boilerplate
824, IN,1.1911274194717407,boilerplate
825,R,1.7198254909089883e-06,boilerplate
826, greater,2.076566219329834,boilerplate
827, than,0.0006609499105252326,boilerplate
828, ,0.007550709880888462,boilerplate
829,4,0.6673009395599365,numeric
830,.,0.04836047813296318,boilerplate
831,5,0.8243677616119385,numeric
832,.,0.4754745364189148,boilerplate
833, Older,14.221990585327148,boilerplate
834, patients,0.7887781262397766,boilerplate
835, are,0.7003859281539917,boilerplate
836, more,1.579430341720581,boilerplate
837, sensitive,9.829493522644043,boilerplate
838, to,0.024758560582995415,boilerplate
839, the,0.8931077122688293,boilerplate
840, effects,2.3494977951049805,boilerplate
841, of,0.0013423877535387874,boilerplate
842, war,0.7251379489898682,boilerplate
843,far,0.00035045805270783603,boilerplate
844,in,-0.0,boilerplate
845, and,1.3920800685882568,boilerplate
846, are,1.8125139474868774,boilerplate
847, more,1.531246304512024,boilerplate
848, likely,0.5712140202522278,boilerplate
849, to,0.002168274950236082,boilerplate
850, have,1.8216243982315063,boilerplate
851, bleeding,2.3676557540893555,boilerplate
852, complications,0.24801383912563324,boilerplate
853,.,0.2568604350090027,boilerplate
854, Ha,6.136204719543457,boilerplate
855,em,0.5030466914176941,boilerplate
856,orrh,0.0029677734710276127,clinical_entity
857,age,0.2851950526237488,boilerplate
858, related,11.05262279510498,clinical_entity
859, to,0.0014939274406060576,boilerplate
860, ant,1.259918212890625,boilerplate
861,ico,1.7198254909089883e-06,boilerplate
862,ag,0.0007690733764320612,boilerplate
863,ulation,0.45878568291664124,clinical_entity
864, is,1.2588865756988525,boilerplate
865, most,3.3677139282226562,boilerplate
866, commonly,0.39147043228149414,boilerplate
867, observed,5.4763336181640625,boilerplate
868, in,0.03317931666970253,boilerplate
869, the,0.045165061950683594,boilerplate
870, gastrointestinal,0.2636948823928833,boilerplate
871, tract,0.10102766007184982,boilerplate
872,",",0.5445605516433716,boilerplate
873, sub,10.069365501403809,boilerplate
874,cut,1.8972070217132568,boilerplate
875,aneous,0.004460175987333059,boilerplate
876, tissue,0.994309663772583,boilerplate
877, and,1.9137012958526611,boilerplate
878, intr,3.3197405338287354,boilerplate
879,ac,2.0465789930312894e-05,boilerplate
880,ran,0.029638223350048065,boilerplate
881,ially,8.300081253051758,boilerplate
882,.,0.4219013452529907,boilerplate
883, Although,5.03915548324585,boilerplate
884, there,8.994088172912598,boilerplate
885, is,2.12886905670166,boilerplate
886, limited,3.969874382019043,boilerplate
887, data,1.8972011804580688,boilerplate
888, regarding,3.6093411445617676,boilerplate
889, bleeding,4.312620639801025,boilerplate
890, risk,12.960639953613281,clinical_entity
891, for,7.990162372589111,boilerplate
892, ant,8.187085151672363,boilerplate
893,ico,5.503434294951148e-06,boilerplate
894,ag,8.255143256974407e-06,boilerplate
895,ulated,0.1814747154712677,boilerplate
896, patients,0.01244739443063736,boilerplate
897, who,8.395432472229004,boilerplate
898, fall,1.9605897665023804,clinical_entity
899,",",0.13989540934562683,boilerplate
900, national,17.564228057861328,boilerplate
901, consensus,9.948272705078125,boilerplate
902, guidelines,1.3438984155654907,boilerplate
903, include,9.074627876281738,boilerplate
904, recurrent,13.109142303466797,clinical_entity
905, or,8.377998352050781,boilerplate
906, inj,4.33087158203125,boilerplate
907,urious,1.3414583918347489e-05,clinical_entity
908, falls,0.052969466894865036,clinical_entity
909, as,0.12126363068819046,boilerplate
910, risk,5.890468120574951,clinical_entity
911, factors,0.04801683500409126,boilerplate
912, for,0.25484928488731384,boilerplate
913, ha,3.170583963394165,boilerplate
914,em,0.0487096942961216,boilerplate
915,orrh,2.235772626590915e-06,clinical_entity
916,agic,0.5591288208961487,clinical_entity
917, complications,0.3483869731426239,boilerplate
918, with,6.858932018280029,boilerplate
919, war,2.291755199432373,boilerplate
920,far,1.7198263435602712e-07,boilerplate
921,in,-0.0,boilerplate
922,.,0.5103647112846375,boilerplate
923, There,6.123647212982178,boilerplate
924, is,0.7694843411445618,boilerplate
925, no,2.3518171310424805,boilerplate
926, consensus,1.890769362449646,boilerplate
927, on,0.785851240158081,boilerplate
928, ant,9.724510192871094,boilerplate
929,ico,0.00015391626220662147,boilerplate
930,ag,-0.0,boilerplate
931,ulation,0.3643782138824463,clinical_entity
932, reversal,0.5834987163543701,clinical_entity
933, for,2.926647901535034,boilerplate
934, patients,5.090994358062744,boilerplate
935, presenting,4.521215915679932,boilerplate
936, with,0.006245255470275879,boilerplate
937, minor,10.216774940490723,boilerplate
938, head,4.98422908782959,clinical_entity
939, trauma,0.9893395304679871,boilerplate
940, although,9.9766845703125,boilerplate
941, one,8.995451927185059,boilerplate
942, recent,4.426468372344971,boilerplate
943, study,0.5338236093521118,boilerplate
944, suggests,1.8173822164535522,boilerplate
945, that,0.2152281403541565,boilerplate
946, all,9.264405250549316,boilerplate
947, traumatic,11.832958221435547,boilerplate
948, brain,2.5326340198516846,boilerplate
949, injured,7.31503963470459,boilerplate
950, patients,0.059396617114543915,boilerplate
951, who,5.811532974243164,boilerplate
952, are,0.2224016636610031,boilerplate
953, sup,18.9118595123291,boilerplate
954,rather,0.2765563726425171,boilerplate
955,apeut,13.705719947814941,boilerplate
956,ically,0.03354079648852348,boilerplate
957, ant,0.001277780975215137,boilerplate
958,ico,1.7198263435602712e-07,boilerplate
959,ag,3.6631838156608865e-05,boilerplate
960,ulated,-0.0,boilerplate
961, should,0.35111796855926514,boilerplate
962, be,0.7174701690673828,boilerplate
963, considered,2.3308932781219482,boilerplate
964, for,0.025766458362340927,boilerplate
965, reversal,0.2273021787405014,clinical_entity
966, of,2.9986753463745117,boilerplate
967, ant,0.04930499568581581,boilerplate
968,ico,7.223090506158769e-05,boilerplate
969,ag,0.00031950839911587536,boilerplate
970,ulation,0.007939192466437817,clinical_entity
971,".

",2.929258108139038,boilerplate
972,R,0.7205407023429871,boilerplate
973,etro,4.299502325011417e-05,clinical_entity
974,ph,4.127577540202765e-06,boilerplate
975,ary,-0.0,boilerplate
976,nge,5.503434294951148e-06,boilerplate
977,al,-0.0,boilerplate
978, ha,0.05798693373799324,boilerplate
979,em,2.755880117416382,boilerplate
980,atom,4.570496559143066,clinical_entity
981,as,6.672772724414244e-05,boilerplate
982, are,0.4326695501804352,boilerplate
983, uncommon,1.968149185180664,boilerplate
984, but,3.0219526290893555,boilerplate
985, are,3.9487061500549316,boilerplate
986, a,2.4323439598083496,boilerplate
987, recognized,5.214968681335449,boilerplate
988, complication,2.3365819454193115,boilerplate
989, of,0.45443272590637207,boilerplate
990, cervical,7.575100898742676,boilerplate
991, spine,4.248713493347168,boilerplate
992, trauma,0.44651806354522705,boilerplate
993,",",1.0604116916656494,boilerplate
994, great,17.387828826904297,boilerplate
995, vessel,0.027055896818637848,boilerplate
996, trauma,4.90219259262085,boilerplate
997,",",0.7660694718360901,boilerplate
998, foreign,10.286035537719727,boilerplate
999, body,0.20177799463272095,boilerplate
1000, ingestion,2.7326884269714355,boilerplate
1001,",",0.5927433371543884,boilerplate
1002, violent,10.573403358459473,boilerplate
1003, cough,0.23613466322422028,boilerplate
1004,ing,0.21134188771247864,boilerplate
1005, or,3.2520060539245605,boilerplate
1006, sne,5.756230354309082,boilerplate
1007,ez,0.001323658972978592,boilerplate
1008,ing,3.886755439452827e-05,boilerplate
1009,",",0.4147183895111084,boilerplate
1010, retro,11.464548110961914,clinical_entity
1011,ph,0.0022278621327131987,boilerplate
1012,ary,8.599129728281696e-07,boilerplate
1013,nge,1.3586564818979241e-05,boilerplate
1014,al,3.4396526871205424e-07,boilerplate
1015, infections,3.5025553703308105,boilerplate
1016, and,1.2259901762008667,boilerplate
1017, i,6.944502353668213,boilerplate
1018,at,1.7198263435602712e-07,boilerplate
1019,rogen,1.719816282275133e-05,boilerplate
1020,ic,0.0035618317779153585,boilerplate
1021, injury,2.4815053939819336,boilerplate
1022, after,12.766911506652832,boilerplate
1023, procedures,2.942796230316162,boilerplate
1024, such,0.2960617244243622,boilerplate
1025, as,0.0024608634412288666,boilerplate
1026, internal,12.378446578979492,boilerplate
1027, jug,0.014948241412639618,boilerplate
1028,ular,1.2038780141665484e-06,clinical_entity
1029, line,4.963134288787842,boilerplate
1030, insertion,0.9074440598487854,boilerplate
1031,.,0.5597919225692749,boilerplate
1032, Eight,15.480384826660156,boilerplate
1033,een,6.19108772277832,boilerplate
1034, cases,2.9889190196990967,boilerplate
1035, of,0.28772956132888794,boilerplate
1036, retro,0.1631757766008377,clinical_entity
1037,ph,4.127577540202765e-06,boilerplate
1038,ary,2.9236753107397817e-05,boilerplate
1039,nge,6.879304237372708e-07,boilerplate
1040,al,-0.0,boilerplate
1041, ha,0.011320256628096104,boilerplate
1042,emat,1.0006608963012695,clinical_entity
1043,oma,0.00012279038492124528,boilerplate
1044, secondary,5.9534592628479,boilerplate
1045, to,0.0002453983761370182,boilerplate
1046, oral,6.453932285308838,boilerplate
1047, ant,0.0010846307268366218,boilerplate
1048,ico,-0.0,boilerplate
1049,ag,2.235772626590915e-06,boilerplate
1050,ulation,0.0946221873164177,clinical_entity
1051, have,0.2497618943452835,boilerplate
1052, been,0.009517700411379337,boilerplate
1053, previously,5.263169288635254,boilerplate
1054, reported,0.2204398810863495,boilerplate
1055,.,1.2883340120315552,boilerplate
1056, Ble,7.760885715484619,boilerplate
1057,eding,0.00021857337560504675,boilerplate
1058, may,6.199155330657959,boilerplate
1059, be,2.4060394763946533,boilerplate
1060, spontaneous,4.07171106338501,boilerplate
1061, or,0.41866037249565125,boilerplate
1062, occur,4.578191757202148,boilerplate
1063, after,1.6589503288269043,boilerplate
1064, minor,0.5813531279563904,boilerplate
1065, trauma,0.04411541670560837,boilerplate
1066, such,4.542774677276611,boilerplate
1067, as,0.0019663129933178425,boilerplate
1068, falls,3.706979990005493,clinical_entity
1069,.,0.9791579246520996,boilerplate
1070, Ha,6.028995037078857,boilerplate
1071,em,0.3638071119785309,boilerplate
1072,atom,2.915546417236328,clinical_entity
1073,as,0.00029268479556776583,boilerplate
1074, in,1.404634952545166,boilerplate
1075, the,0.8968059420585632,boilerplate
1076, retro,0.010202141478657722,clinical_entity
1077,ph,1.530637382529676e-05,boilerplate
1078,ary,1.2038780141665484e-06,boilerplate
1079,nge,1.719816282275133e-05,boilerplate
1080,al,-0.0,boilerplate
1081, space,0.07712391763925552,boilerplate
1082, can,1.1128473281860352,boilerplate
1083, expand,1.5199527740478516,boilerplate
1084, rapidly,0.33853983879089355,boilerplate
1085, causing,6.78397274017334,boilerplate
1086, obstruction,5.39154577255249,boilerplate
1087, of,0.20082901418209076,boilerplate
1088, the,0.06695059686899185,boilerplate
1089, ph,9.432103157043457,boilerplate
1090,ary,8.599129728281696e-07,boilerplate
1091,nx,0.07058858871459961,boilerplate
1092,",",2.8632559776306152,boilerplate
1093, l,0.4614964425563812,numeric
1094,ary,4.299559805076569e-06,boilerplate
1095,nx,0.0002323298540432006,boilerplate
1096,",",2.529867172241211,boilerplate
1097, o,11.6812105178833,boilerplate
1098,es,2.7860918635269627e-05,boilerplate
1099,oph,0.002052527852356434,boilerplate
1100,agus,5.984871677355841e-05,boilerplate
1101, and,0.8964023590087891,boilerplate
1102, tr,0.20072606205940247,boilerplate
1103,ache,7.395234661089489e-06,clinical_entity
1104,a,0.00033360777888447046,boilerplate
1105,.,0.6374325752258301,boilerplate
1106, Patients,6.520235061645508,boilerplate
1107, may,1.0281521081924438,boilerplate
1108, present,0.16020965576171875,clinical_entity
1109, with,0.011434238404035568,boilerplate
1110, a,6.0384626388549805,boilerplate
1111, sore,6.0579023361206055,boilerplate
1112, throat,0.0036615037824958563,boilerplate
1113,",",0.06751379370689392,boilerplate
1114, ho,5.24046516418457,boilerplate
1115,arse,5.620126724243164,boilerplate
1116, voice,0.0015580090694129467,boilerplate
1117,",",0.09911757707595825,boilerplate
1118, dys,1.4127575159072876,boilerplate
1119,ph,0.18366187810897827,boilerplate
1120,ag,0.0343620628118515,boilerplate
1121,ia,-0.0,boilerplate
1122,",",0.329642653465271,boilerplate
1123, od,6.111847877502441,boilerplate
1124,yn,0.0001578714291099459,boilerplate
1125,oph,4.84982920170296e-05,boilerplate
1126,ag,3.4396489354548976e-06,boilerplate
1127,ia,-0.0,boilerplate
1128,",",0.2737385332584381,boilerplate
1129, dro,8.440163612365723,boilerplate
1130,oling,0.0009282355895265937,boilerplate
1131,",",0.44109392166137695,boilerplate
1132, or,5.448314189910889,boilerplate
1133, overt,16.83206558227539,boilerplate
1134, str,4.433715343475342,boilerplate
1135,idor,8.8740314822644e-05,clinical_entity
1136,.,0.3201157748699188,boilerplate
1137, T,10.133177757263184,boilerplate
1138,end,1.8519887924194336,boilerplate
1139,erness,2.614112599985674e-05,boilerplate
1140,",",3.067460536956787,boilerplate
1141, swelling,1.758743405342102,boilerplate
1142, or,4.284542083740234,boilerplate
1143, bru,1.7975236177444458,boilerplate
1144,ising,4.505875040194951e-05,clinical_entity
1145, of,1.2290332317352295,boilerplate
1146, the,0.0021195041481405497,boilerplate
1147, neck,0.3912506699562073,clinical_entity
1148, may,1.4018253087997437,boilerplate
1149, be,0.541885495185852,boilerplate
1150, evident,5.084890365600586,boilerplate
1151,".

",5.061959266662598,boilerplate
1152,N,11.216097831726074,boilerplate
1153,aso,2.1901345252990723,boilerplate
1154,end,0.0025870497338473797,boilerplate
1155,os,0.007732562255114317,boilerplate
1156,copy,5.159478746463719e-07,boilerplate
1157, may,7.6531081199646,boilerplate
1158, show,4.443230628967285,boilerplate
1159, bul,5.785017490386963,boilerplate
1160,ging,0.12084661424160004,boilerplate
1161, of,0.3533151149749756,boilerplate
1162, the,0.008277637884020805,boilerplate
1163, posterior,0.916197657585144,boilerplate
1164, ph,0.04130655154585838,boilerplate
1165,ary,6.879304237372708e-07,boilerplate
1166,nx,4.057038307189941,boilerplate
1167, wall,9.962059020996094,boilerplate
1168,.,3.6691534519195557,boilerplate
1169, Un,11.308891296386719,boilerplate
1170,stable,4.839367866516113,boilerplate
1171, patients,2.548515558242798,boilerplate
1172, with,2.1428325176239014,boilerplate
1173, dys,10.108100891113281,boilerplate
1174,p,0.002169477054849267,boilerplate
1175,no,0.12841415405273438,boilerplate
1176,ea,0.00048439379315823317,boilerplate
1177, and,1.4736305475234985,boilerplate
1178, hyp,6.114459037780762,boilerplate
1179,ox,0.026427701115608215,boilerplate
1180,ia,0.040191877633333206,boilerplate
1181, should,1.6273514032363892,boilerplate
1182, be,0.17711853981018066,boilerplate
1183, evaluated,9.185919761657715,boilerplate
1184, immediately,2.8334553241729736,boilerplate
1185, and,3.5518136024475098,boilerplate
1186, considered,6.6503143310546875,boilerplate
1187, for,0.008990184403955936,boilerplate
1188, int,0.503243088722229,boilerplate
1189,ub,1.0318955219190684e-06,boilerplate
1190,ation,9.115051398111973e-06,clinical_entity
1191, to,7.229095935821533,boilerplate
1192, protect,4.977436542510986,boilerplate
1193, the,0.19775857031345367,boilerplate
1194, air,0.018946712836623192,boilerplate
1195,way,0.0007597912335768342,boilerplate
1196, from,13.141844749450684,boilerplate
1197, obstruction,5.151044845581055,boilerplate
1198,.,0.1277267336845398,boilerplate
1199, CT,2.0574750900268555,boilerplate
1200, of,4.420247554779053,boilerplate
1201, the,0.006072293035686016,boilerplate
1202, neck,0.013574846088886261,clinical_entity
1203, and,5.903570175170898,boilerplate
1204, medi,9.602334976196289,boilerplate
1205,ast,3.4396526871205424e-07,boilerplate
1206,in,0.001019840594381094,boilerplate
1207,um,0.004228183068335056,boilerplate
1208, is,0.24326087534427643,boilerplate
1209, diagnostic,7.941229343414307,boilerplate
1210, and,0.7558073997497559,boilerplate
1211, will,5.408566474914551,boilerplate
1212, show,1.2208776473999023,boilerplate
1213, the,1.0815070867538452,boilerplate
1214, extent,1.380823016166687,boilerplate
1215, of,0.27181321382522583,boilerplate
1216, ha,2.201568365097046,boilerplate
1217,emat,0.010989521630108356,clinical_entity
1218,oma,3.267666670581093e-06,boilerplate
1219, and,1.2882519960403442,boilerplate
1220, its,1.4893001317977905,boilerplate
1221, proximity,5.52449893951416,boilerplate
1222, to,0.001987266121432185,boilerplate
1223, other,10.976922988891602,boilerplate
1224, structures,0.46687939763069153,boilerplate
1225, within,12.615785598754883,boilerplate
1226, the,0.007855209521949291,boilerplate
1227, neck,1.4489524364471436,clinical_entity
1228,".

",3.9948861598968506,boilerplate
1229,Most,9.332900047302246,boilerplate
1230, patients,2.701735496520996,boilerplate
1231, with,0.3815762400627136,boilerplate
1232, retro,0.32467663288116455,clinical_entity
1233,ph,5.159478746463719e-07,boilerplate
1234,ary,5.503434294951148e-06,boilerplate
1235,nge,-0.0,boilerplate
1236,al,-0.0,boilerplate
1237, ha,0.006832316983491182,boilerplate
1238,emat,0.5586788654327393,clinical_entity
1239,oma,0.0006133317365311086,boilerplate
1240, are,2.601142168045044,boilerplate
1241, managed,0.8866360783576965,boilerplate
1242, conserv,1.5982030630111694,boilerplate
1243,atively,1.7198263435602712e-07,boilerplate
1244,.,2.858855962753296,boilerplate
1245, The,3.3320488929748535,boilerplate
1246, ha,1.1197566986083984,boilerplate
1247,emat,0.03799160197377205,clinical_entity
1248,oma,8.340917702298611e-05,boilerplate
1249, will,3.6690709590911865,boilerplate
1250, usually,2.6525368690490723,boilerplate
1251, resolve,0.1026584729552269,boilerplate
1252, with,3.5042641162872314,boilerplate
1253, conservative,6.103074073791504,boilerplate
1254, management,0.3526272773742676,boilerplate
1255, but,7.267607688903809,boilerplate
1256, can,4.135550498962402,boilerplate
1257, take,4.456433296203613,boilerplate
1258, several,1.9063340425491333,boilerplate
1259, weeks,0.11036477982997894,boilerplate
1260,.,0.41813287138938904,boilerplate
1261, In,2.9882285594940186,boilerplate
1262, almost,18.259933471679688,boilerplate
1263, all,0.12209698557853699,boilerplate
1264, of,7.950279235839844,boilerplate
1265, the,0.34683385491371155,boilerplate
1266, previously,1.7441781759262085,boilerplate
1267, published,6.0341410636901855,boilerplate
1268, cases,0.23699180781841278,boilerplate
1269, either,13.378331184387207,boilerplate
1270, vitamin,5.397841453552246,clinical_entity
1271, K,0.0025085925590246916,boilerplate
1272, or,0.10590562224388123,boilerplate
1273, a,8.027815818786621,boilerplate
1274, combination,2.5683774948120117,boilerplate
1275, of,0.04220659285783768,boilerplate
1276, either,12.697625160217285,boilerplate
1277, vitamin,0.2204456329345703,clinical_entity
1278, K,0.0003860493889078498,boilerplate
1279, and,0.5757405757904053,boilerplate
1280, Fresh,10.424967765808105,boilerplate
1281, Frozen,0.028138261288404465,boilerplate
1282, Plasma,0.0013368894578889012,boilerplate
1283, (,0.22616006433963776,boilerplate
1284,FF,6.466402555815876e-05,boilerplate
1285,P,0.000122274475870654,boilerplate
1286,),0.2919086813926697,boilerplate
1287, or,1.251915454864502,boilerplate
1288, P,0.9318615794181824,boilerplate
1289,CC,8.255143256974407e-06,numeric
1290,s,0.16347801685333252,boilerplate
1291, were,1.3362901210784912,boilerplate
1292, used,0.09978151321411133,boilerplate
1293,.,3.958862066268921,boilerplate
1294, British,15.058228492736816,boilerplate
1295, Committee,5.669286251068115,boilerplate
1296, for,0.02539508417248726,boilerplate
1297, Standards,0.007226297166198492,boilerplate
1298, in,0.0018526110798120499,boilerplate
1299, Ha,0.0025362332817167044,boilerplate
1300,emat,0.004047603812068701,clinical_entity
1301,ology,9.287033208238427e-06,boilerplate
1302, Guidelines,10.725815773010254,boilerplate
1303, recommend,1.2646914720535278,boilerplate
1304, reversal,3.962559938430786,clinical_entity
1305, of,0.09937252849340439,boilerplate
1306, ant,0.2155272215604782,boilerplate
1307,ico,3.4396526871205424e-07,boilerplate
1308,ag,1.8918078694696305e-06,boilerplate
1309,ulation,0.008653786033391953,clinical_entity
1310, in,1.700060486793518,boilerplate
1311, major,7.064273357391357,boilerplate
1312, bleeding,2.4163520336151123,boilerplate
1313, using,6.312349796295166,boilerplate
1314, factor,10.741402626037598,boilerplate
1315, concentrate,4.772276878356934,clinical_entity
1316, and,4.927337169647217,boilerplate
1317, vitamin,1.4462357759475708,clinical_entity
1318, K,0.0006989401299506426,boilerplate
1319,.,0.38288071751594543,boilerplate
1320, P,3.376948118209839,boilerplate
1321,CC,5.623722972813994e-05,numeric
1322,s,0.07230600714683533,boilerplate
1323, are,0.9639481902122498,boilerplate
1324, recommended,3.783998727798462,boilerplate
1325, in,2.4324467182159424,boilerplate
1326, preference,9.78972053527832,boilerplate
1327, to,0.1826133280992508,boilerplate
1328, F,0.0392514169216156,boilerplate
1329,FP,2.8376858608680777e-05,boilerplate
1330, as,2.130775213241577,boilerplate
1331, complete,18.55557632446289,boilerplate
1332, and,6.798443794250488,boilerplate
1333, rapid,0.2724626362323761,boilerplate
1334, reversal,0.3100736737251282,clinical_entity
1335, is,1.3590848445892334,boilerplate
1336, more,3.6592490673065186,boilerplate
1337, readily,4.923490047454834,boilerplate
1338, achieved,0.3250731825828552,boilerplate
1339,",",6.0878520011901855,boilerplate
1340, usually,13.452701568603516,boilerplate
1341, within,0.17641712725162506,boilerplate
1342, ,0.3035767674446106,boilerplate
1343,1,1.5562293529510498,numeric
1344,0,8.027461051940918,numeric
1345,-,3.051439046859741,boilerplate
1346,1,0.37615665793418884,numeric
1347,5,0.5772530436515808,numeric
1348, minutes,0.046644605696201324,boilerplate
1349,",",2.9302234649658203,boilerplate
1350, without,5.212189197540283,boilerplate
1351, the,0.5819023251533508,boilerplate
1352, need,0.3629952073097229,boilerplate
1353, for,0.11414629966020584,boilerplate
1354, blood,3.836419105529785,clinical_entity
1355, group,3.09344744682312,boilerplate
1356, typing,3.4704484939575195,boilerplate
1357, and,1.7063589096069336,boilerplate
1358, thaw,17.082136154174805,boilerplate
1359,ing,0.000388112646760419,boilerplate
1360, before,13.440530776977539,boilerplate
1361, it,13.472655296325684,boilerplate
1362, can,0.5830065011978149,boilerplate
1363, be,0.0002748020924627781,boilerplate
1364, used,1.188458800315857,boilerplate
1365,.,0.5693444013595581,boilerplate
1366, Occasionally,14.574983596801758,boilerplate
1367, surgical,7.494189262390137,boilerplate
1368, drainage,1.9003347158432007,boilerplate
1369, is,1.8961504697799683,boilerplate
1370, required,0.49916204810142517,boilerplate
1371, if,1.5144720077514648,boilerplate
1372, the,0.3564099073410034,boilerplate
1373, ha,0.053356513381004333,boilerplate
1374,emat,0.002172567881643772,clinical_entity
1375,oma,3.0956844057072885e-06,boilerplate
1376, is,0.14320240914821625,boilerplate
1377, very,3.9896492958068848,boilerplate
1378, large,0.006882126908749342,boilerplate
1379, or,1.3453962802886963,boilerplate
1380, imp,9.168830871582031,boilerplate
1381,eding,1.7989592552185059,boilerplate
1382, mechanical,14.998703002929688,clinical_entity
1383, ventilation,0.0033928367774933577,clinical_entity
1384,.,1.1699131727218628,boilerplate
1385, Late,14.908564567565918,clinical_entity
1386, complications,0.27497154474258423,boilerplate
1387, include,0.987799882888794,boilerplate
1388, non,15.467466354370117,boilerplate
1389,-res,4.032947063446045,boilerplate
1390,olving,0.08478925377130508,boilerplate
1391, ha,0.1603318601846695,boilerplate
1392,emat,1.1926387548446655,clinical_entity
1393,oma,0.005099378060549498,boilerplate
1394, or,4.3591437339782715,boilerplate
1395, abs,4.871156215667725,boilerplate
1396,cess,1.3758546629105695e-05,boilerplate
1397, formation,0.19174344837665558,boilerplate
1398,.,2.122056484222412,boilerplate
1399, There,5.276352405548096,boilerplate
1400, is,0.2624890208244324,boilerplate
1401, little,7.2701029777526855,boilerplate
